element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Fe,II,VIS,kpno_solar_atlas,1D-LTE,SynthesisHandler,7.559,8,0,0.1407,0.0649,"measured — RMS of the random terms, 0.14069 dex at n_lines=8",line-to-line scatter,synth,1D-LTE,none,atlas9,kurucz,handler,none
