element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Fe,I,VIS,iag_fts_solar_atlas,ENGINE-A,SynthesisHandler,7.455,74,10,0.0185,0.0424,"measured — RMS of the random terms, 0.01847 dex at n_lines=74",gf scale (cited lab),synth,1D-NLTE,bergemann,atlas9,kurucz,handler,none
