element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,4203.938,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.057,,1D-LTE,True,,3.634,False,0.0700352495851652,4.172341395578824,2.5612236492023204,129.977,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4233.602,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.369,,1D-LTE,True,,2.482,False,0.0467387072855413,4.310876376925243,2.873324516771535,117.79,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4245.344,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.488,,1D-LTE,True,,3.332,False,0.06909053790452536,1.3985453987131298,2.9924270305702203,87.979,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4259.999,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.471,,1D-LTE,True,,3.332,False,0.061986111884380975,2.77076686494617,2.975355894620523,101.013,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4276.675,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.855,,1D-LTE,True,,3.882,False,0.20144436854568173,0.6258932205297356,3.3587443428381514,266.58,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4278.23,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.597,,1D-LTE,True,,3.368,False,0.053356280763896195,4.129233874162355,3.1012749251255842,71.059,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4286.863,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",11.035,,1D-LTE,False,"FIT-NOT-PHYSICAL: A(Fe) = 11.035 is 3.58 dex from solar 7.46, outside the +/-1.5 dex validity bound. This is a NON-CONVERGENT FIT, not an outlier: the bound spans a factor of ~1000 in abundance and cannot shape a result (RYA-1191).",3.417,False,0.9370064033225546,0.0019530660955678293,1.460698372726137,432.788,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4287.94,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.451,,1D-LTE,True,,3.43,False,0.12637634001353162,2.3116708087532336,2.954574050976574,71.075,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4289.08,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.566,,1D-LTE,True,,3.368,False,0.18524507485831543,0.692282030538635,3.0704994706776683,375.358,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4289.915,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",6.962,,1D-LTE,True,,3.397,False,0.1763466431189653,2.2596868130321317,2.4658462781064125,48.069,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4326.753,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.627,,1D-LTE,True,,2.949,False,0.042602340697215316,5.21894305753391,3.1305729324256246,108.224,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4344.499,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.567,,1D-LTE,True,,3.603,False,0.24943773303205397,0.9939900657104015,3.071438588880839,79.922,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4351.544,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.242,,1D-LTE,True,,2.99,False,0.05809459764338971,4.680693925536956,2.7456553573791336,31.316,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4358.499,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",8.351,,1D-LTE,True,,2.949,False,0.17424890388376033,0.8491972556266105,3.8545810873361104,234.164,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4369.736,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",8.615,,1D-LTE,True,,3.943,False,0.2033215780084538,0.18987630657528373,3.881001711410642,240.253,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4372.982,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.61,,1D-LTE,True,,3.017,False,0.23453152345409017,0.6695556856802869,3.1140517345538763,430.707,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4373.561,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",8.239,,1D-LTE,True,,3.018,False,0.056702918472729784,1.1840703185881278,3.7432047929559777,194.231,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4401.29,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.916,,1D-LTE,True,,3.603,False,0.2769415741280809,1.126521018239388,3.420346238885382,311.908,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4408.413,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",8.258,,1D-LTE,True,,2.198,False,0.12102948850158682,1.8246263293485505,3.7618893613130693,145.523,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4423.841,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.374,,1D-LTE,True,,3.654,False,0.06866622017542916,2.528163273767652,2.8779158145368244,106.256,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4432.568,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.849,,1D-LTE,True,,3.573,False,0.06668551621045414,4.722535769322184,3.353070602501698,52.655,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4447.717,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.587,,1D-LTE,True,,2.223,False,0.06494252294667088,7.929839685703626,3.0913904935964496,127.37,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4459.117,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.669,,1D-LTE,True,,2.176,False,0.05482917786869166,8.111939390643535,3.172636556038488,57.85,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4461.968,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.713,,1D-LTE,True,,3.603,False,0.04078534540249556,6.808096264051519,3.2166716440345597,64.883,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4476.075,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.553,,1D-LTE,True,,3.686,False,0.040267783849725236,7.31315643906998,3.057251447322252,35.857,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4480.137,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.75,,1D-LTE,True,,3.047,False,0.06367423723876463,3.2653754605173377,3.2537346284369697,110.589,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4481.609,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.638,,1D-LTE,True,,3.686,False,0.06114496826423952,12.697296535559344,3.142393044773643,58.125,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4482.739,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.895,,1D-LTE,True,,3.654,False,0.03611496940246398,17.590082219844522,3.399271692105364,26.757,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4484.22,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.609,,1D-LTE,True,,3.603,False,0.03734237107982417,9.392163093603052,3.1132047704261314,27.988,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4488.906,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.696,,1D-LTE,True,,3.654,False,0.09716651644590135,5.167909451280556,3.2000899768009035,52.419,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4494.563,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.745,,1D-LTE,True,,2.198,False,0.036336143625103234,16.574883076988186,3.248785920121403,50.095,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4495.391,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.278,,1D-LTE,True,,2.885,False,0.038486186646209036,2.22937938973082,2.781952266526896,112.253,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4495.953,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.294,,1D-LTE,True,,3.654,False,0.05521836804958886,2.726632341356015,2.798421162107293,90.803,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4514.184,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.905,,1D-LTE,True,,3.047,False,0.07783750989797661,2.9113657985757446,3.4085107936771664,92.104,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4528.757,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.53,,1D-LTE,True,,3.301,False,0.042635349597516276,12.467067340017628,3.0340492623262127,90.148,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4531.636,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.698,,1D-LTE,True,,3.634,False,0.05523960923196573,5.94134537134138,3.2018924960590898,54.893,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4547.847,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.848,,1D-LTE,True,,3.547,False,0.10847935427271026,2.066207691787249,3.3517947400063823,68.311,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4554.451,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.36,,1D-LTE,True,,2.865,False,0.08127847832879705,0.8020757548032695,2.864393658283178,70.149,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4565.662,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.45,,1D-LTE,True,,3.241,False,0.027160426000752455,8.889289530053846,2.9536856269679648,30.611,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4574.216,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.722,,1D-LTE,True,,3.211,False,0.06524891014125185,2.8328310545206827,3.225518490626561,58.188,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4581.508,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",8.655,,1D-LTE,True,,3.241,False,0.09139964760514656,1.411349077094192,3.841220093734357,72.173,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4595.358,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.578,,1D-LTE,True,,3.301,False,0.07392645698722494,2.3615760062268465,3.0823661339694874,132.009,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4607.646,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.759,,1D-LTE,True,,3.266,False,0.07924428901362923,4.99185070353679,3.263298607577192,47.437,0.0,"none — LTE, no departure applied",native,,,,,,,,
