element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Fe,I,NIR,crires_plus,ENGINE-A,SynthesisHandler,7.492,2,3,0.07,0.0615,"measured — RMS of the random terms, 0.07000 dex at n_lines=2",line-to-line scatter,synth,1D-NLTE,bergemann,atlas9,kurucz,handler,none
