element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,4203.938,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0420[uncorrected: no telluric band registered]",6.88,,synth-1D-LTE-gerber,True,,3.634,False,0.058348990298919746,6.556003898362267,2.383629712218437,108.707,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4233.602,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0420[uncorrected: no telluric band registered]",7.228,,synth-1D-LTE-gerber,True,,2.482,False,0.049224945855110634,10.587417188050717,2.7324520131862693,116.812,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4245.344,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0424[uncorrected: no telluric band registered]",7.298,,synth-1D-LTE-gerber,True,,3.332,False,0.05212235413884949,8.489806080167599,2.802401374654086,50.578,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4259.999,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0424[uncorrected: no telluric band registered]",7.326,,synth-1D-LTE-gerber,True,,3.332,False,0.04777952586838495,7.743931438251285,2.8299315657143893,89.026,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4276.675,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0424[uncorrected: no telluric band registered]",7.686,,synth-1D-LTE-gerber,True,,3.882,False,0.166168857965459,0.6428960834011679,3.1903151495342064,241.787,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4278.23,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0424[uncorrected: no telluric band registered]",7.395,,synth-1D-LTE-gerber,True,,3.368,False,0.042210924545918106,4.501492053250769,2.8993114354435283,52.125,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4286.863,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0428[uncorrected: no telluric band registered]",8.438,,synth-1D-LTE-gerber,True,,3.417,False,0.13203382579033768,0.7349049660424529,3.94188659226701,313.553,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4287.94,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0428[uncorrected: no telluric band registered]",7.243,,synth-1D-LTE-gerber,True,,3.43,False,0.06872580366742184,5.182867029941641,2.7469535733700363,29.847,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4289.08,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0428[uncorrected: no telluric band registered]",7.431,,synth-1D-LTE-gerber,True,,3.368,False,0.1924302916033191,0.5806399294837282,2.9348576496597554,423.24,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4289.915,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0428[uncorrected: no telluric band registered]",6.786,,synth-1D-LTE-gerber,True,,3.397,False,0.06790222303045604,1.7179176843046604,2.2898016573472253,48.077,0.0,"none — LTE, no departure applied",native,,,,,,,,
