element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,II,4233.162,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.619,,1D-LTE,True,,2.583,False,0.05376517228425192,2.5711312399376713,3.1227079505919315,123.697,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4351.762,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.194,,1D-LTE,True,,2.704,False,0.11212398645797937,1.3705283839568243,2.6975925596007704,102.612,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4385.377,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",8.56,,1D-LTE,True,,2.778,False,0.04042643914762619,1.3918967516728422,3.9356779823527788,170.819,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4416.819,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.966,,1D-LTE,True,,2.778,False,0.05360303937796385,6.308398599051754,3.470312733722806,68.351,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4508.28,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.896,,1D-LTE,True,,2.856,False,0.06767558903542288,2.634531285466625,3.4003522718090897,68.596,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4522.628,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",8.372,,1D-LTE,True,,2.844,False,0.12684185436930998,0.7737082050201451,3.8761685149525595,87.415,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4549.466,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",8.079,,1D-LTE,True,,2.828,False,0.09643387362752895,3.082343782734167,3.583273162708058,99.519,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4583.829,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.45,,1D-LTE,True,,2.807,False,0.08262843901184048,4.541689726166266,2.954097113312872,93.321,0.0,"none — LTE, no departure applied",native,,,,,,,,
