element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,6916.68,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.466,,synth-1D-LTE-gerber,True,,4.154,False,0.05401069492645864,2.370877192245756,2.970029510496336,31.212,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,6977.429,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.376,,synth-1D-LTE-gerber,True,,4.593,False,0.07561862535503318,0.3955503134363412,2.8795514743356767,44.613,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,6999.883,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.557,,synth-1D-LTE-gerber,True,,4.103,False,0.06990004583168224,1.4713699678654057,3.0607068955982584,49.31,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,7007.966,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.389,,synth-1D-LTE-gerber,True,,4.178,False,0.046566561199562664,1.0288447234547602,2.8933674315089375,17.678,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,7016.39,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.487,,synth-1D-LTE-gerber,True,,4.154,False,0.056978885099925373,2.8583090805423423,2.9911311725211025,54.605,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,7022.952,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.445,,synth-1D-LTE-gerber,True,,4.191,False,0.04115403697153124,5.672569596766494,2.9493496283640503,16.318,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,7071.86,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",6.724,,synth-1D-LTE-gerber,True,,4.607,False,0.27877185579446395,0.021612686735558405,2.227809972365052,81.18,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,7130.921,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.489,,synth-1D-LTE-gerber,True,,4.218,False,0.07756722535475997,2.8253496303201158,2.9926945553735305,50.363,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,7164.448,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.434,,synth-1D-LTE-gerber,True,,4.191,False,0.0636501876197938,4.119206090745199,2.938114826942103,39.681,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,7175.921,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.392,,synth-1D-LTE-gerber,True,,4.559,False,0.03486717446006475,3.5415934244774965,2.896235348723816,17.575,0.0,"none — LTE, no departure applied",native,,,,,,,,
