element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,4289.08,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.563,,synth-1D-LTE-gerber,True,,3.368,False,0.1578467142506723,0.6932850174305973,3.0674538794280926,378.085,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4372.982,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.603,,synth-1D-LTE-gerber,True,,3.017,False,0.23718438459733013,0.8002047633910966,3.1071186577289884,431.052,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4488.906,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.682,,synth-1D-LTE-gerber,True,,3.654,False,0.07826043986987627,6.534254461253254,3.186241460200942,51.754,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4495.391,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.317,,synth-1D-LTE-gerber,True,,2.885,False,0.06903208163659363,2.19858154016046,2.820547044125715,113.483,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4531.636,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.72,,synth-1D-LTE-gerber,True,,3.634,False,0.06085296233856033,8.903553348496478,3.2240808264348546,55.9,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4554.451,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.366,,synth-1D-LTE-gerber,True,,2.865,False,0.07620674966790461,0.767695039516781,2.869608174127457,73.174,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4565.662,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.46,,synth-1D-LTE-gerber,True,,3.241,False,0.02859423249912707,9.073549199288257,2.964159350114417,29.986,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4574.216,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.727,,synth-1D-LTE-gerber,True,,3.211,False,0.06282480945005542,4.792280746913593,3.23141280213323,58.377,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4611.184,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.31,,synth-1D-LTE-gerber,True,,2.851,False,0.07879900486024596,6.722627419446359,2.81423348182125,69.325,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4708.968,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.795,,synth-1D-LTE-gerber,True,,3.64,False,0.07142233221171743,5.231155430628229,3.298862440872603,88.45,0.0,"none — LTE, no departure applied",native,,,,,,,,
