element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
N,I,7442.298,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.488,,1D-LTE,True,,10.33,False,0.2917121054838694,0.013474140899534064,3.6619444966748746,43.866,0.0,"none — LTE, no departure applied",native,,,,,,,,
N,I,8216.336,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.998,,1D-LTE,True,,10.336,False,0.36375438088425316,0.011075374344926807,3.1723449061094158,56.459,0.0,"none — LTE, no departure applied",native,,,,,,,,
N,I,8629.235,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.489,,1D-LTE,True,,10.69,False,0.3223589025457023,0.01870725992758821,3.6629128494878875,51.493,0.0,"none — LTE, no departure applied",native,,,,,,,,
N,I,8683.403,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.213,,1D-LTE,True,,10.33,False,0.30570913550186185,0.022590545100033423,3.387353818490591,52.583,0.0,"none — LTE, no departure applied",native,,,,,,,,
