element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
O,I,7771.944,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",9.005,,1D-LTE,True,,9.146,False,0.07150350917495767,1.5905374008805993,3.3192558434086585,43.396,0.0,"none — LTE, no departure applied",native,,,,,,,,
O,I,7774.166,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.994,,1D-LTE,True,,9.146,False,0.07088375591511242,1.2779721627278398,3.307819919805427,42.367,0.0,"none — LTE, no departure applied",native,,,,,,,,
O,I,7775.388,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.992,,1D-LTE,True,,9.146,False,0.08022293813061498,0.8745865914351936,3.305840704417321,42.561,0.0,"none — LTE, no departure applied",native,,,,,,,,
O,I,8446.247,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.8,,1D-LTE,True,,9.521,False,0.09391615721847092,0.40313212826221617,3.1140769025587964,51.389,0.0,"none — LTE, no departure applied",native,,,,,,,,
O,I,8446.359,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.796,,1D-LTE,True,,9.521,False,0.11165843473782702,0.28728644729977626,3.109592878017592,72.13,0.0,"none — LTE, no departure applied",native,,,,,,,,
O,I,8446.758,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.805,,1D-LTE,True,,9.521,False,0.09465906753435278,0.41068663899034247,3.11894721055204,50.735,0.0,"none — LTE, no departure applied",native,,,,,,,,
