element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Fe,I,NIR,crires_plus,synth-1D-LTE-gerber,SynthesisHandler,7.553,5,0,0.062,0.0615,"measured — RMS of the random terms, 0.06200 dex at n_lines=5",line-to-line scatter,synth,1D-LTE,gerber,marcs-ges,kurucz,axis-native,none
