element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Fe,I,red-optical,kpno_solar_atlas,1D-LTE,SynthesisHandler,7.462,45,0,0.0416,0.0584,"measured — RMS of the random terms, 0.04161 dex at n_lines=45",gf scale (cited lab),synth,1D-LTE,none,atlas9,kurucz,handler,none
