element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Fe,I,NIR,crires_plus,ENGINE-B,SynthesisHandler,7.551,5,0,0.0616,0.0615,"measured — RMS of the random terms, 0.06156 dex at n_lines=5",line-to-line scatter,synth,1D-LTE,none,atlas9,kurucz,handler,none
