element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,II,3002.644,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.499,,synth-1D-LTE-gerber,True,,1.6953,False,0.09639113117387654,7.508927805130022,3.0025995029524655,35.039,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3170.337,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.758,,synth-1D-LTE-gerber,True,,1.6953,False,0.10971116306658742,3.924312996899271,3.2618124409771383,225.31,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3183.114,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.606,,synth-1D-LTE-gerber,True,,1.6953,False,0.10590841681127473,6.036874535592436,3.110344249809015,126.789,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3186.737,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.706,,synth-1D-LTE-gerber,True,,1.6953,False,0.07940060825564269,11.774406876717002,3.210310154596419,78.493,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3192.909,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.678,,synth-1D-LTE-gerber,True,,1.6706,False,0.1960295014976196,18.849370496585834,3.1822718464959916,84.349,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3193.799,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.805,,synth-1D-LTE-gerber,True,,1.724,False,0.04884932372642665,10.111039322339431,3.3087310266252627,73.335,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3196.07,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.844,,synth-1D-LTE-gerber,True,,1.6706,False,0.07591279167059468,25.487018653661988,3.3476261873394106,46.705,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3210.444,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.498,,synth-1D-LTE-gerber,True,,1.724,False,0.04763194553535872,13.160401773583471,3.002023045663101,67.38,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3213.309,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.637,,synth-1D-LTE-gerber,True,,1.6953,False,0.06434822672431033,14.15740066123667,3.141476565581887,78.618,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3227.742,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.392,,synth-1D-LTE-gerber,True,,1.6706,False,0.030531247165199452,30.64594871480153,2.8961996444163676,30.813,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3255.887,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.467,,synth-1D-LTE-gerber,True,,0.9863,False,0.04438445019918072,14.52402056355577,2.971234510748534,41.687,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3277.348,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.23,,synth-1D-LTE-gerber,True,,0.9863,False,0.03874261505378102,13.605592975552097,2.7335804279482145,36.031,0.0,"none — LTE, no departure applied",native,,,,,,,,
