element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis
Fe,I,VIS,harps,ENGINE-A,SynthesisHandler,7.554,105,4,0.0477,0.041,"measured — RMS of the random terms, 0.04775 dex at n_lines=105",line-to-line scatter,synth,1D-NLTE,bergemann,atlas9,kurucz,handler
