element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,4372.982,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0436",7.342,,1D-LTE,True,,3.017,False,0.16135979644567586,0.9274609170337587,2.8455585662143568,331.525,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4554.451,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0452",7.296,,1D-LTE,True,,2.865,False,0.06240986898804699,1.5480233709758335,2.799673309051345,32.091,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4565.662,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0456",7.328,,1D-LTE,True,,3.241,False,0.02008764505263905,17.50341671945551,2.8323059524726437,12.841,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4574.216,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0456",7.545,,1D-LTE,True,,3.211,False,0.019245269431232347,44.09786996075891,3.048939427251371,6.211,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4611.184,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0460",7.091,,1D-LTE,True,,2.851,False,0.04719980674031499,9.744151747772737,2.5952249996423413,41.703,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4726.137,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0472",7.285,,1D-LTE,True,,2.998,False,0.03560289248763658,3.3595981625298523,2.7889694317214264,7.743,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4741.069,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0472",7.461,,1D-LTE,True,,3.332,False,0.06294747443354648,2.01169027958688,2.965223186864182,118.053,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4787.827,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0476",7.549,,1D-LTE,True,,2.998,False,0.007854648294017587,18.414714418477644,3.053004705236753,5.215,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4807.708,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0480",7.557,,1D-LTE,True,,3.368,False,0.008849170674351427,59.58621692970267,3.060958394757723,3.39,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4860.978,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0484",7.837,,1D-LTE,True,,3.397,False,0.1998148403698758,0.0763845772819073,3.3413251043725527,85.002,0.0,"none — LTE, no departure applied",,,,,,,,
