element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,4203.938,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.061,,synth-1D-LTE-gerber,True,,3.634,False,0.06417418225217551,5.813407937421711,2.565209861790475,130.965,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4233.602,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.395,,synth-1D-LTE-gerber,True,,2.482,False,0.04641848095556894,9.773916822878238,2.8988030393038953,117.628,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4245.344,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.491,,synth-1D-LTE-gerber,True,,3.332,False,0.07626999840081647,3.0386736197481303,2.995224524966516,88.155,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4259.999,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.486,,synth-1D-LTE-gerber,True,,3.332,False,0.06108868017299856,5.115366273556532,2.990194182832706,102.396,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4276.675,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.855,,synth-1D-LTE-gerber,True,,3.882,False,0.18826070791030264,0.6256018464229531,3.359243470982207,269.24,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4278.23,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.598,,synth-1D-LTE-gerber,True,,3.368,False,0.05638389414272226,4.086543555582637,3.102454676385536,72.141,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4286.863,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",8.666,,synth-1D-LTE-gerber,True,,3.417,False,0.16840052997934754,0.3288831529264177,3.830253968719772,395.176,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4287.94,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.457,,synth-1D-LTE-gerber,True,,3.43,False,0.1361678565415456,2.3097739396394283,2.9605955651918014,72.243,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4289.08,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.563,,synth-1D-LTE-gerber,True,,3.368,False,0.1578467142506723,0.6932850174305973,3.0674538794280926,378.085,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4289.915,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",6.961,,synth-1D-LTE-gerber,True,,3.397,False,0.25522170994496035,2.1795388317089017,2.464884253036515,50.009,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4326.753,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.652,,synth-1D-LTE-gerber,True,,2.949,False,0.04101901713921378,10.07274480993532,3.156225388787133,107.439,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4344.499,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.428,,synth-1D-LTE-gerber,True,,3.603,False,0.2203005012628968,0.9730951356232065,2.93209415460902,76.316,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,4351.544,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.246,,synth-1D-LTE-gerber,True,,2.99,False,0.055752615745883194,4.664415871499589,2.7502542755758466,31.97,0.0,"none — LTE, no departure applied",native,,,,,,,,
