element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,4203.938,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0420",6.869,,1D-LTE,True,,3.634,False,0.055838926525352744,6.648869314793217,2.3726292219093654,106.882,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4233.602,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0420",7.205,,1D-LTE,True,,2.482,False,0.047794689714136494,5.931569126656716,2.7091244954681333,117.955,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4245.344,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0424",7.303,,1D-LTE,True,,3.332,False,0.050063942259179886,4.787271286595366,2.807399334492005,52.129,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4259.999,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0424",7.323,,1D-LTE,True,,3.332,False,0.050573182686733914,4.391702251386829,2.827227064882565,92.219,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4276.675,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0424",7.69,,1D-LTE,True,,3.882,False,0.15180459084019945,0.6494909554303313,3.1939920810461153,236.859,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4278.23,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0424",7.405,,1D-LTE,True,,3.368,False,0.04377554893392086,4.3912608720558035,2.9086101490571883,53.004,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4286.863,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0428",12.489,,1D-LTE,False,SYNTHESIS: edge_pinned,3.417,False,,-1.359759550941834e-05,0.007441261628731155,397.564,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4287.94,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0428",7.24,,1D-LTE,True,,3.43,False,0.06264424616277867,5.587550284726872,2.744489842090955,27.222,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4289.915,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0428",6.787,,1D-LTE,True,,3.397,False,0.07448177735246644,1.71046035820326,2.2914339355564772,48.216,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4326.753,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0432",7.433,,1D-LTE,True,,2.949,False,0.041635733868436046,10.240802144703222,2.937274911762904,82.529,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4344.499,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0432",7.075,,1D-LTE,True,,3.603,False,0.09113403372541441,1.0457742992376036,2.578701893138491,54.886,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4351.544,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0432",7.117,,1D-LTE,True,,2.99,False,0.0410761381618138,10.12038684163903,2.6210618033034487,13.935,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4358.499,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0432",7.677,,1D-LTE,True,,2.949,False,0.14070378748264836,1.6373399480813846,3.1808401318094406,216.665,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4369.736,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0436",8.101,,1D-LTE,True,,3.943,False,0.12743884624556942,0.41764856917724863,3.604725586429871,155.226,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4373.561,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno · lm0436",7.616,,1D-LTE,True,,3.018,False,0.12403034067871599,2.4105709763272047,3.1198550150913764,136.796,0.0,"none — LTE, no departure applied",,,,,,,,
