element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Fe,II,near-UV,kpno_solar_atlas,synth-1D-LTE-gerber,SynthesisHandler,7.622,12,0,0.0527,0.1095,"measured — RMS of the random terms, 0.05275 dex at n_lines=12",pseudo-continuum,synth,1D-LTE,gerber,marcs-ges,kurucz,axis-native,none
