element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Fe,I,near-UV,kpno_solar_atlas,1D-LTE,SynthesisHandler,7.554,55,2,0.0608,0.1122,"measured — RMS of the random terms, 0.06082 dex at n_lines=55",pseudo-continuum,synth,1D-LTE,none,atlas9,kurucz,handler,none
