element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,15051.749,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.785,,synth-1D-LTE-gerber,True,,5.3516,False,0.09571973916354062,5.79366932807119,3.2890054015278185,29.712,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,15080.22,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",8.968,,synth-1D-LTE-gerber,False,"FIT-NOT-PHYSICAL: A(Fe) = 8.968 is 1.51 dex from solar 7.46, outside the +/-1.5 dex validity bound. This is a NON-CONVERGENT FIT, not an outlier: the bound spans a factor of ~1000 in abundance and cannot shape a result (RYA-1191).",6.264,False,0.1957877475690488,0.482664533184997,3.52775328724554,109.295,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,15207.526,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.648,,synth-1D-LTE-gerber,True,,5.3852,False,0.014465991810050354,215.73342914307838,3.151833167406102,0.619,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,15294.56,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.523,,synth-1D-LTE-gerber,True,,5.3085,False,0.07431029145532189,5.007646704855719,3.0273209044032274,64.61,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,15335.383,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",4.502,,synth-1D-LTE-gerber,False,SYNTHESIS: edge_pinned,5.4099,False,,0.0,0.005648286185906848,6.46,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,15591.49,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.585,,synth-1D-LTE-gerber,True,,6.2416,False,0.025036192359429017,59.35480553664385,3.0894020749212556,2.594,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,15604.22,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.135,,synth-1D-LTE-gerber,True,,6.2416,False,0.04845796470223735,11.795589245222454,2.639013878864188,7.206,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,15631.948,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.659,,synth-1D-LTE-gerber,True,,5.3516,False,0.17814051624963448,1.1459911098648659,3.1629881360422747,132.005,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,15648.51,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.307,,synth-1D-LTE-gerber,True,,5.426,False,0.020795165462318663,9.18124069839816,2.8113806714347938,3.815,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,15682.016,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.436,,synth-1D-LTE-gerber,True,,5.4099,False,0.04711111606834281,2.2122028496545827,2.940124889661681,5.622,0.0,"none — LTE, no departure applied",native,,,,,,,,
