element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Fe,I,near-UV,kpno_solar_atlas,ENGINE-B,SynthesisHandler,7.642,58,0,0.0857,0.1122,"measured — RMS of the random terms, 0.08570 dex at n_lines=58",pseudo-continuum,synth,1D-LTE,none,atlas9,kurucz,handler,none
