element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
C,I,7111.461,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.459,,1D-LTE,True,,8.64,False,0.17250509762588387,0.04266657851846685,3.0331103687939986,38.68,0.0,"none — LTE, no departure applied",native,,,,,,,,
C,I,7113.171,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.495,,1D-LTE,True,,8.647,False,0.10666545007067697,0.13138552385610186,3.069391419028806,35.611,0.0,"none — LTE, no departure applied",native,,,,,,,,
C,I,8335.147,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.55,,1D-LTE,True,,7.685,False,0.06768672085204751,1.9854051396115513,3.124103814049068,42.899,0.0,"none — LTE, no departure applied",native,,,,,,,,
C,I,8727.139,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.477,,1D-LTE,True,,1.264,False,0.28549837595762206,0.005934633929238894,3.050943568717539,97.613,0.0,"none — LTE, no departure applied",native,,,,,,,,
C,I,9061.43,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.595,,1D-LTE,True,,7.483,False,0.04146196192490302,9.027178485687145,3.1690520405770286,21.247,0.0,"none — LTE, no departure applied",native,,,,,,,,
C,I,9062.47,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.617,,1D-LTE,True,,7.48,False,0.06218947939257737,3.7336442229023934,3.1906842045471926,53.542,0.0,"none — LTE, no departure applied",native,,,,,,,,
C,I,9078.28,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.607,,1D-LTE,True,,7.483,False,0.08974405222852001,1.6374940919586642,3.180874070186002,59.03,0.0,"none — LTE, no departure applied",native,,,,,,,,
C,I,9088.508,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.706,,1D-LTE,True,,7.483,False,0.038327771574064216,12.54066803469404,3.2797668493711534,7.791,0.0,"none — LTE, no departure applied",native,,,,,,,,
C,I,9094.829,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.544,,1D-LTE,True,,7.488,False,0.07012408534806092,3.676608763095805,3.1182324628875726,65.424,0.0,"none — LTE, no departure applied",native,,,,,,,,
C,I,9111.799,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.578,,1D-LTE,True,,7.488,False,0.05092103927572831,6.036635411206183,3.15172137811477,24.195,0.0,"none — LTE, no departure applied",native,,,,,,,,
