element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,II,3002.644,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.49,,synth-1D-LTE-gerber,True,,1.6953,False,0.10019896362392064,7.66126360821154,2.9943381307768444,34.337,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3170.337,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.759,,synth-1D-LTE-gerber,True,,1.6953,False,0.11310274287743076,3.888403988943306,3.263176495885415,229.835,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3183.114,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.61,,synth-1D-LTE-gerber,True,,1.6953,False,0.10119633374083307,5.7864227259387615,3.114200660356868,132.279,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3186.737,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.695,,synth-1D-LTE-gerber,True,,1.6953,False,0.07918168893314127,11.453235138937776,3.1992976524630645,80.651,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3192.909,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.677,,synth-1D-LTE-gerber,True,,1.6706,False,0.20999515210617428,16.395488001416354,3.1811910054959744,97.316,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3193.799,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.801,,synth-1D-LTE-gerber,True,,1.724,False,0.05281318038921185,8.846759869720488,3.305000424821354,84.604,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3196.07,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.859,,synth-1D-LTE-gerber,True,,1.6706,False,0.07626984887141644,23.999053756923107,3.3628154102735754,49.792,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3210.444,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.499,,synth-1D-LTE-gerber,True,,1.724,False,0.05074889793361134,11.71496184957358,3.0026057910346573,76.048,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3213.309,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.634,,synth-1D-LTE-gerber,True,,1.6953,False,0.07120484487090022,12.255908692440675,3.1384333027462032,92.162,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3227.742,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.389,,synth-1D-LTE-gerber,True,,1.6706,False,0.03153576161487378,27.310377381809275,2.8925681787529154,34.939,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3255.887,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.471,,synth-1D-LTE-gerber,True,,0.9863,False,0.04456150572334066,12.96959089688157,2.974527471270318,46.63,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,3277.348,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_kurucz2005_corrected · irradrelwl.dat",7.232,,synth-1D-LTE-gerber,True,,0.9863,False,0.040588640985994594,12.460587242485534,2.73577951890457,39.347,0.0,"none — LTE, no departure applied",native,,,,,,,,
