element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis
Al,I,red-optical,iag_fts_solar_atlas,ENGINE-A,SynthesisHandler,6.38,2,2,0.0535,0.1726,"measured — RMS of the random terms, 0.05353 dex at n_lines=2",gf scale (UNGRADED),synth,1D-NLTE,bergemann,atlas9,kurucz,handler
