element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Fe,I,VIS,harps,1D-LTE,SynthesisHandler,7.514,174,2,0.0197,0.0505,"measured — RMS of the random terms, 0.01969 dex at n_lines=174",gf scale (cited lab),synth,1D-LTE,none,atlas9,kurucz,handler,none
