element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,15691.853,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.773,,synth-1D-LTE-gerber,True,,6.2461,False,0.039298215512247645,18.364715461911576,3.27717937054277,8.736,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,15692.747,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.841,,synth-1D-LTE-gerber,True,,5.3852,False,0.17990695283188626,0.7520415201814704,3.3452187974198324,154.307,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,16153.247,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.437,,synth-1D-LTE-gerber,True,,5.3516,False,0.03140412443839387,15.924663710218146,2.9405477601827634,3.129,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,16165.029,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.648,,synth-1D-LTE-gerber,True,,6.3192,False,0.19458559213525828,1.1469724194784146,3.1518107014387517,133.216,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,16179.583,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.408,,synth-1D-LTE-gerber,True,,6.3192,False,0.011524677408788882,39.75513801259283,2.911967365321394,2.704,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,16198.503,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",4.507,,synth-1D-LTE-gerber,False,"NON-MINIMUM: chi2 at a bracket end is not above the reported minimum (frac_rise = -7.94e-06 <= 0), so the optimizer returned a point that is not a minimum and the fit did not determine A(X). A correctness failure, not a quality threshold. Measured and retained; excluded from the aggregate only (RYA-711).",5.4099,False,1.3211315354895408,-7.937987756850371e-06,0.011034715208057655,82.747,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,16324.451,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.2,,synth-1D-LTE-gerber,True,,5.3852,False,0.37146999876206094,0.137318611044986,2.704386998392195,215.766,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,16382.251,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.416,,synth-1D-LTE-gerber,True,,6.28,False,0.04227970886787486,9.390629468813662,2.9195688649840097,6.768,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,16396.306,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",6.978,,synth-1D-LTE-gerber,True,,6.28,False,0.20979082775177393,0.24880137824619766,2.4819805186048383,52.141,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,16537.994,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.44,,synth-1D-LTE-gerber,True,,6.2865,False,0.039049237260549555,4.823620620552905,2.9444572086693173,5.322,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,16541.962,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.621,,synth-1D-LTE-gerber,True,,6.336,False,0.0788298081975655,1.128228755261788,3.125218009346712,20.69,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,16892.361,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",7.638,,synth-1D-LTE-gerber,True,,6.3515,False,0.31835504696863626,0.07708941615636941,3.141945208820781,183.565,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,17277.479,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",4.502,,synth-1D-LTE-gerber,False,SYNTHESIS: edge_pinned,6.3192,False,,0.0,0.005649056407140307,4.589,0.0,"none — LTE, no departure applied",native,,,,,,,,
