element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis
Fe,I,red-optical,iag_fts_solar_atlas,ENGINE-A,SynthesisHandler,7.461,35,34,0.0407,0.0556,"measured — RMS of the random terms, 0.04074 dex at n_lines=35",gf scale (cited lab),synth,1D-NLTE,bergemann,atlas9,kurucz,handler
