element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis
Fe,I,VIS,kpno_solar_atlas,ENGINE-A,SynthesisHandler,7.426,104,4,0.0206,0.0402,"measured — RMS of the random terms, 0.02063 dex at n_lines=104",gf scale (cited lab),synth,1D-NLTE,bergemann,atlas9,kurucz,handler
