element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis
Fe,I,near-UV,kpno_solar_atlas,ENGINE-A,SynthesisHandler,8.538,1,0,0.01,0.1414,"quantiser-floor 0.01 dex (RYA-771) — UNMEASURED: line-to-line scatter at n_lines=1; the floor STANDS IN for a scatter that was never determined, it is not a measurement of one",gf scale (cited lab),synth,1D-NLTE,bergemann,atlas9,kurucz,handler
