element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Fe,I,VIS,iag_fts_solar_atlas,ENGINE-A,SynthesisHandler,7.484,37,6,0.0234,0.0535,"measured — RMS of the random terms, 0.02338 dex at n_lines=37",gf scale (cited lab),synth,1D-NLTE,bergemann,atlas9,kurucz,handler,none
