element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,4494.563,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.737,,1D-LTE,True,,2.198,False,0.042339911026763495,14.803823460089575,3.2413559966428,55.524,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4495.953,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.298,,1D-LTE,True,,3.654,False,0.057087093203341426,2.7253713362783833,2.802167880034691,92.092,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4514.184,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.917,,1D-LTE,True,,3.047,False,0.07573971891052256,2.830966221748241,3.4213320635055764,93.28,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4528.757,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.535,,1D-LTE,True,,3.301,False,0.044939276692757414,12.17123123223292,3.0386688531007575,91.818,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4547.847,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.872,,1D-LTE,True,,3.547,False,0.10886091682754152,2.029032107886636,3.376230479045561,69.818,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4581.508,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",8.66,,1D-LTE,True,,3.241,False,0.09466393153188142,1.4643772993777597,3.8356368571458557,70.352,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4595.358,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.585,,1D-LTE,True,,3.301,False,0.07543571161413827,2.331892575106163,3.0885737530403548,133.752,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4607.646,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.774,,1D-LTE,True,,3.266,False,0.07847540799655445,5.151451769846416,3.277674143654086,45.44,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4619.288,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.679,,1D-LTE,True,,3.603,False,0.0922594574625482,2.3299490392210203,3.182590090231658,78.218,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4625.045,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.83,,1D-LTE,True,,3.241,False,0.08595028692060955,0.7812504113732192,3.3337331466337385,49.562,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4630.12,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",8.006,,1D-LTE,True,,2.279,False,0.13920249849183527,2.270057769786772,3.5101971349464707,72.727,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4637.503,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.729,,1D-LTE,True,,3.283,False,0.061435511782506225,2.048528007547998,3.2328376274118122,69.323,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4654.605,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.675,,1D-LTE,True,,3.603,False,0.10961648725509861,1.3072212342313392,3.1791863264278977,78.833,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4654.631,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.72,,1D-LTE,True,,3.211,False,0.12303721865538439,1.7538250919642848,3.2243934997041226,77.617,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4667.453,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.964,,1D-LTE,True,,3.603,False,0.15600111744834794,0.7917393235922033,3.4682912279104894,162.802,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4668.134,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.663,,1D-LTE,True,,3.266,False,0.08396728231961137,4.239124372032953,3.167132699181404,66.249,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4669.171,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.825,,1D-LTE,True,,3.654,False,0.11870975235140231,2.3135661562065524,3.3289902921004844,66.242,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4678.846,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.805,,1D-LTE,True,,3.603,False,0.07903915781743567,1.5362977755588194,3.3091612497659684,92.213,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4704.948,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.706,,1D-LTE,True,,3.686,False,0.09844745725376032,0.7618180889617507,3.2097383571094893,120.22,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4707.274,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.878,,1D-LTE,True,,3.241,False,0.05401707473768515,2.749743509930953,3.3822117150129163,40.874,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4709.088,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.796,,1D-LTE,True,,3.654,False,0.08445318382088823,4.622606763983843,3.299985556915778,66.442,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4727.395,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.916,,1D-LTE,True,,3.686,False,0.10048775219926748,2.1853859100294835,3.4200152147486094,82.069,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4736.773,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.982,,1D-LTE,True,,3.211,False,0.05823950291883106,0.23497997882130134,3.4859130838714236,39.708,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4745.8,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.585,,1D-LTE,True,,3.654,False,0.045629695627509466,6.621977389005842,3.088526082835049,31.035,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4768.32,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.786,,1D-LTE,True,,3.686,False,0.06753667831171399,3.5717136800860008,3.2897924291501095,37.849,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4768.396,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.799,,1D-LTE,True,,2.94,False,0.07070022832414438,3.264634568436567,3.3027862905539713,41.06,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4843.143,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.345,,1D-LTE,True,,3.397,False,0.02649776182963645,10.427781349865818,2.8493203501017383,18.716,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4855.673,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.441,,1D-LTE,True,,3.368,False,0.051405841854829055,8.008996284079222,2.9449256967121844,21.721,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4871.318,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.363,,1D-LTE,True,,2.865,False,0.02535280212665689,16.198123831326004,2.8669583042940925,34.135,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4882.143,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.506,,1D-LTE,True,,3.417,False,0.034683543368881097,12.816496190147603,3.009813310326469,17.463,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4885.43,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.577,,1D-LTE,True,,3.882,False,0.08856850099391958,5.645112378514069,3.0811855745390746,37.347,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4889.102,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.807,,1D-LTE,True,,3.884,False,0.06829576912030565,3.4333025830625292,3.3114846071966397,79.451,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4890.755,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.268,,1D-LTE,True,,2.876,False,0.02100063845971039,18.32258284617502,2.7719397068413993,37.027,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4903.31,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.419,,1D-LTE,True,,2.882,False,0.027485549348850735,23.64884164861405,2.9230062642127015,11.879,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4910.017,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.516,,1D-LTE,True,,3.397,False,0.060794000623603524,3.846518555672315,3.01998368949001,65.613,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4946.387,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.634,,1D-LTE,True,,3.368,False,0.07058191286861154,3.2642584993669854,3.137740567848855,40.778,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4950.105,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.358,,1D-LTE,True,,3.417,False,0.0722630984368685,3.9243571017156214,2.8620391711868827,27.16,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4966.088,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.544,,1D-LTE,True,,3.332,False,0.07044106929695079,1.8489221742777524,3.047699998471006,83.302,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4973.102,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.5,,1D-LTE,True,,3.96,False,0.052526547757003564,7.825754374371129,3.0042971728965018,17.193,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,4985.253,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.391,,1D-LTE,True,,3.929,False,0.03386763140197112,13.086067712973657,2.8948847906934523,27.451,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,5001.863,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.475,,1D-LTE,True,,3.882,False,0.03309000583251957,11.786959073768251,2.9792946301077468,17.036,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,5002.792,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.107,,1D-LTE,True,,3.397,False,0.05802683665096602,3.8850635230479953,2.610879898748351,64.231,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,5005.712,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.29,,1D-LTE,True,,3.884,False,0.03227320707757936,6.205797165647635,2.7944408112567345,39.31,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,5014.942,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.293,,1D-LTE,True,,3.943,False,0.057348176966839526,4.26384431891971,2.7967196332524242,73.842,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,5022.235,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",6.917,,1D-LTE,True,,3.984,False,0.07976450707850477,2.9005399045542912,2.4209769334323177,136.773,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,5028.126,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.477,,1D-LTE,True,,3.573,False,0.04053310721519649,8.778764778384934,2.9806648645391913,27.736,0.0,"none — LTE, no departure applied",,,,,,,,
Fe,I,5039.251,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.314,,1D-LTE,True,,3.368,False,0.06130920762788481,5.204597182679782,2.818252766419622,32.232,0.0,"none — LTE, no departure applied",,,,,,,,
