element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,15604.22,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",,,ENGINE-B-NLTE,False,"NO-NLTE-LABEL: the synthesis list carries no NLTE level label for this line, so the deck cannot treat it — bsyn would set departure = 1 and the result would be LTE under an NLTE name. Excluded from the NLTE aggregate and carried by the 1D-LTE product on the same pool. Reduced coverage, not a failed fit (RYA-1206).",6.2416,True,,,,7.627,,none — no NLTE label in the synthesis list for this line,,,,,,,,,
Fe,I,15691.853,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",,,ENGINE-B-NLTE,False,"NO-NLTE-LABEL: the synthesis list carries no NLTE level label for this line, so the deck cannot treat it — bsyn would set departure = 1 and the result would be LTE under an NLTE name. Excluded from the NLTE aggregate and carried by the 1D-LTE product on the same pool. Reduced coverage, not a failed fit (RYA-1206).",6.2461,True,,,,8.756,,none — no NLTE label in the synthesis list for this line,,,,,,,,,
Fe,I,16165.029,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",,,ENGINE-B-NLTE,False,"NO-NLTE-LABEL: the synthesis list carries no NLTE level label for this line, so the deck cannot treat it — bsyn would set departure = 1 and the result would be LTE under an NLTE name. Excluded from the NLTE aggregate and carried by the 1D-LTE product on the same pool. Reduced coverage, not a failed fit (RYA-1206).",6.3192,True,,,,133.147,,none — no NLTE label in the synthesis list for this line,,,,,,,,,
Fe,I,16179.583,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",,,ENGINE-B-NLTE,False,"NO-NLTE-LABEL: the synthesis list carries no NLTE level label for this line, so the deck cannot treat it — bsyn would set departure = 1 and the result would be LTE under an NLTE name. Excluded from the NLTE aggregate and carried by the 1D-LTE product on the same pool. Reduced coverage, not a failed fit (RYA-1206).",6.3192,True,,,,2.578,,none — no NLTE label in the synthesis list for this line,,,,,,,,,
Fe,I,16382.251,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",,,ENGINE-B-NLTE,False,"NO-NLTE-LABEL: the synthesis list carries no NLTE level label for this line, so the deck cannot treat it — bsyn would set departure = 1 and the result would be LTE under an NLTE name. Excluded from the NLTE aggregate and carried by the 1D-LTE product on the same pool. Reduced coverage, not a failed fit (RYA-1206).",6.28,True,,,,6.649,,none — no NLTE label in the synthesis list for this line,,,,,,,,,
Fe,I,16396.306,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",,,ENGINE-B-NLTE,False,"NO-NLTE-LABEL: the synthesis list carries no NLTE level label for this line, so the deck cannot treat it — bsyn would set departure = 1 and the result would be LTE under an NLTE name. Excluded from the NLTE aggregate and carried by the 1D-LTE product on the same pool. Reduced coverage, not a failed fit (RYA-1206).",6.28,True,,,,52.116,,none — no NLTE label in the synthesis list for this line,,,,,,,,,
Fe,I,16537.994,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",,,ENGINE-B-NLTE,False,"NO-NLTE-LABEL: the synthesis list carries no NLTE level label for this line, so the deck cannot treat it — bsyn would set departure = 1 and the result would be LTE under an NLTE name. Excluded from the NLTE aggregate and carried by the 1D-LTE product on the same pool. Reduced coverage, not a failed fit (RYA-1206).",6.2865,True,,,,5.321,,none — no NLTE label in the synthesis list for this line,,,,,,,,,
Fe,I,16541.962,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",,,ENGINE-B-NLTE,False,"NO-NLTE-LABEL: the synthesis list carries no NLTE level label for this line, so the deck cannot treat it — bsyn would set departure = 1 and the result would be LTE under an NLTE name. Excluded from the NLTE aggregate and carried by the 1D-LTE product on the same pool. Reduced coverage, not a failed fit (RYA-1206).",6.336,True,,,,20.494,,none — no NLTE label in the synthesis list for this line,,,,,,,,,
Fe,I,16892.361,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",,,ENGINE-B-NLTE,False,"NO-NLTE-LABEL: the synthesis list carries no NLTE level label for this line, so the deck cannot treat it — bsyn would set departure = 1 and the result would be LTE under an NLTE name. Excluded from the NLTE aggregate and carried by the 1D-LTE product on the same pool. Reduced coverage, not a failed fit (RYA-1206).",6.3515,True,,,,183.573,,none — no NLTE label in the synthesis list for this line,,,,,,,,,
Fe,I,17277.479,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.89 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_h_rya1094 · vesta_crires_plus_H_15007_17494_normalized.csv",,,ENGINE-B-NLTE,False,"NO-NLTE-LABEL: the synthesis list carries no NLTE level label for this line, so the deck cannot treat it — bsyn would set departure = 1 and the result would be LTE under an NLTE name. Excluded from the NLTE aggregate and carried by the 1D-LTE product on the same pool. Reduced coverage, not a failed fit (RYA-1206).",6.3192,True,,,,4.527,,none — no NLTE label in the synthesis list for this line,,,,,,,,,
