element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis
Fe,I,VIS,kpno_solar_atlas,1D-LTE,SynthesisHandler,7.461,55,0,0.0245,0.0621,"measured — RMS of the random terms, 0.02449 dex at n_lines=55",gf scale (cited lab),synth,1D-LTE,none,atlas9,kurucz,handler
