element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Fe,I,H,crires_plus,1D-LTE,SynthesisHandler,7.552,20,3,0.0874,0.0716,"measured — RMS of the random terms, 0.08737 dex at n_lines=20",line-to-line scatter,synth,1D-LTE,none,atlas9,kurucz,handler,none
