element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis
Al,I,red-optical,iag_fts_solar_atlas,1D-LTE,SynthesisHandler,6.39,4,0,0.0332,0.1726,"measured — RMS of the random terms, 0.03318 dex at n_lines=4",gf scale (UNGRADED),synth,1D-LTE,none,atlas9,kurucz,handler
